segment_id,risk_score,risk_level
44849422,0.8309804,high
44851378,0.7280289,high
44851383,0.7185624,high
44851389,0.71015227,medium
44851769,0.9017559,high
44880787,0.263875,low
44880788,0.47607565,medium
44880789,0.51948917,medium
44880790,0.5838394,medium
44880791,0.31337428,low
44880793,0.6111831,medium
44880799,0.8725514,high
44880805,0.5316738,medium
44880814,0.39941812,medium
44880818,0.098725036,low
44880819,0.0833987,low
44880823,0.14172114,low
44880832,0.4531489,medium
44880833,0.7017554,medium
44880834,0.34706736,medium
44880835,0.3429614,medium
44880836,0.38361025,medium
44884390,0.4150249,medium
44884391,0.5432362,medium
44884394,0.53043735,medium
44884395,0.29200402,low
44884396,0.089569904,low
44884397,0.38403067,medium
44884398,0.29261807,low
44884399,0.2398098,low
44884401,0.42115563,medium
44884404,0.48795232,medium
44884405,0.5068598,medium
44884408,0.24332432,low
44884409,0.29104385,low
44884411,0.6050801,medium
44884938,0.069421865,low
44884943,0.54993594,medium
44884944,0.43887126,medium
44884956,0.13025983,low
44884957,0.31453502,medium
44884958,0.32577097,medium
44884959,0.09238868,low
44884960,0.24017029,low
44884961,0.10763813,low
44884962,0.5144165,medium
44884963,0.4310754,medium
44884966,0.40567777,medium
44884968,0.74807674,high
44884969,0.7033871,medium
44884970,0.40820748,medium
44886083,0.5405678,medium
44886087,0.5311939,medium
44886091,0.5915408,medium
44886092,0.68969077,medium
44886094,0.80014956,high
44886096,0.7414655,high
44886099,0.88097,high
44886100,0.8512725,high
44886101,0.8528315,high
44886104,0.7590803,high
44886105,0.75795037,high
44886109,0.65376157,medium
44886111,0.81986135,high
44886115,0.76549643,high
44886116,0.8353559,high
44886117,0.7485644,high
44886119,0.7450184,high
44886125,0.58210135,medium
44886128,0.05167731,low
44889417,0.58055526,medium
44889418,0.46782014,medium
44889419,0.59064615,medium
44889577,0.433538,medium
44892396,0.06259106,low
44892410,0.20998858,low
44892420,0.15502875,low
44892424,0.15230957,low
44892438,0.10811302,low
44892446,0.4922268,medium
44892452,0.090708956,low
44892492,0.19465308,low
44892494,0.10238073,low
44892515,0.22821808,low
44892517,0.28151357,low
44892520,0.79372376,high
44892543,0.7975717,high
44892545,0.669652,medium
44892558,0.8593628,high
44892561,0.9030596,high
44892570,0.16834964,low
44892580,0.836113,high
44898808,0.85756576,high
44898849,0.8728403,high
44900959,0.08932289,low
44902935,0.27070692,low
44902940,0.21235146,low
44902941,0.23872638,low
44902945,0.25111958,low
44902946,0.18424602,low
44902947,0.16825116,low
45763431,0.06624225,low
47387616,0.075237885,low
47387617,0.11193983,low
47415174,0.81717575,high
47415175,0.8662787,high
47415176,0.47722518,medium
47415177,0.45156795,medium
47415178,0.65335053,medium
47415179,0.5168295,medium
47415180,0.59009176,medium
47415182,0.72305864,high
47415184,0.78463626,high
47415185,0.58677214,medium
47415186,0.70607615,medium
47415189,0.6628964,medium
47416074,0.88054574,high
47416075,0.75530225,high
47416076,0.92702836,high
47416082,0.80427563,high
47416086,0.87157404,high
47416088,0.90326214,high
47416090,0.86679107,high
47416091,0.7505636,high
47416092,0.8863191,high
47416094,0.76830214,high
47416095,0.82724714,high
47416096,0.77214926,high
47416097,0.79832035,high
47416222,0.6625016,medium
47416223,0.86561203,high
47416225,0.8729022,high
47416226,0.9143928,high
47416232,0.86904633,high
47416237,0.7439904,high
47416238,0.8322378,high
47416243,0.81794375,high
47416244,0.9289933,high
47416612,0.64785546,medium
47416620,0.8899045,high
47416621,0.90261465,high
47416622,0.84843856,high
47416623,0.7342638,high
47417225,0.72484535,high
47417233,0.8020015,high
47417235,0.8592551,high
47417237,0.8251637,high
47417238,0.7976141,high
47417239,0.7984329,high
47417241,0.833113,high
47417242,0.6970675,medium
47417244,0.9290485,high
47417248,0.8960059,high
47417250,0.65325165,medium
47417251,0.869034,high
47417252,0.8440653,high
47417256,0.6565623,medium
47417263,0.86919904,high
48732281,0.85113406,high
48732308,0.5701792,medium
51188426,0.91668475,high
51188427,0.9014569,high
51188429,0.896532,high
51188437,0.78993833,high
51188438,0.8389035,high
51188439,0.9106914,high
51188447,0.63378525,medium
51188915,0.9253192,high
51188916,0.9178765,high
51188917,0.91519076,high
51188918,0.6713129,medium
51188919,0.5522037,medium
51188920,0.60282546,medium
51188921,0.52684253,medium
51188922,0.8938434,high
51188923,0.73915565,high
51188924,0.52158874,medium
51188925,0.6443759,medium
51188926,0.5502777,medium
51188929,0.53555274,medium
51188930,0.515999,medium
51188931,0.5447092,medium
51188932,0.6043229,medium
51188934,0.58836734,medium
51189484,0.82368314,high
51189486,0.80888885,high
51189489,0.7991717,high
51189490,0.9055095,high
51189491,0.5956724,medium
51189492,0.9111555,high
51189494,0.55698156,medium
51189498,0.9235737,high
51189499,0.60548437,medium
51189500,0.59978956,medium
51252535,0.9165086,high
51252536,0.4474241,medium
51252537,0.9055625,high
51252624,0.7160231,high
51252625,0.5421493,medium
51252626,0.58817136,medium
51252627,0.90034723,high
51252628,0.8721197,high
51252630,0.8717848,high
51252631,0.82882214,high
52116564,0.40109864,medium
52116566,0.40065038,medium
52116567,0.38934213,medium
52116569,0.2507607,low
52116570,0.5533723,medium
52116572,0.54406387,medium
52116578,0.37374586,medium
52116579,0.38444245,medium
53216589,0.05786415,low
53216590,0.903992,high
53216599,0.1112648,low
53216601,0.3983794,medium
53216615,0.32152385,medium
53216620,0.01254879,low
53216622,0.10952504,low
53216625,0.015012413,low
53216634,0.014897236,low
53216637,0.0134572815,low
53216640,0.013142213,low
53216642,0.014889059,low
53216645,0.016333515,low
53216648,0.013817848,low
53216652,0.014084224,low
53216660,0.012275622,low
53216663,0.028088206,low
53217184,0.052527856,low
55484491,0.6250449,medium
55484494,0.8274901,high
55488085,0.9390353,high
56052164,0.7024801,medium
56052261,0.8753607,high
56052263,0.8927458,high
56052398,0.87471265,high
60118162,0.84799737,high
60120325,0.03724916,low
61978330,0.12556772,low
62057486,0.078639895,low
69228583,0.20113084,low
69250378,0.066455476,low
69259910,0.32096827,medium
69259911,0.36378306,medium
69259916,0.19693696,low
69260685,0.51961666,medium
69281597,0.74970865,high
69408016,0.031804733,low
69412780,0.41967574,medium
69414698,0.003931844,low
69414706,0.019635566,low
69414710,0.36619273,medium
69420680,0.019946693,low
69593377,0.011699695,low
69856704,0.7889895,high
69856707,0.82980037,high
69856708,0.8429891,high
69856709,0.80196303,high
69856712,0.25498897,low
69862913,0.09382095,low
69863509,0.04859563,low
69863510,0.011909734,low
69863512,0.09338276,low
69863514,0.0025123092,low
69863515,0.086885326,low
69863516,0.14580257,low
69870083,0.8284769,high
69870096,0.8091544,high
69870106,0.7527492,high
69870113,0.7174864,high
69870119,0.7188684,high
69870121,0.85519844,high
69870123,0.850663,high
69870132,0.89825636,high
69870142,0.4389127,medium
69870148,0.7716146,high
69870158,0.026132787,low
69870197,0.8224587,high
69879641,0.8428024,high
69879643,0.8572685,high
69879646,0.7667728,high
69884122,0.03539167,low
69884123,0.3760631,medium
72061874,0.71456057,high
72066141,0.10136158,low
72066152,0.6604797,medium
72074382,0.5880097,medium
72077809,0.0053925975,low
72077811,0.023338707,low
72424664,0.7357332,high
72424692,0.53052324,medium
76811959,0.5356129,medium
76811976,0.10734452,low
82262480,0.037862416,low
82262491,0.019014971,low
82262494,0.8112281,high
82262496,0.85224694,high
82262509,0.8368422,high
82262517,0.10366029,low
82262524,0.17024367,low
82262538,0.7622333,high
82262541,0.82496387,high
82262544,0.035645295,low
82278255,0.10237355,low
82278264,0.0021353501,low
83685111,0.80827284,high
83686530,0.70095164,medium
83686531,0.6902863,medium
83686946,0.85310215,high
83688186,0.7824574,high
83688269,0.8011626,high
83688411,0.8098275,high
83688773,0.8409638,high
83697950,0.7643756,high
83698799,0.8671434,high
83699325,0.815191,high
83700088,0.60764873,medium
83700092,0.7557733,high
83700095,0.8367997,high
83700973,0.86830056,high
83701553,0.73773116,high
83702523,0.8259556,high
83703203,0.4179611,medium
83704268,0.59233946,medium
83706869,0.49754184,medium
83707720,0.4961664,medium
83796792,0.10617474,low
83796796,0.12647197,low
83796797,0.2055138,low
83796798,0.07539653,low
83797783,0.11186291,low
83798444,0.068489075,low
83799051,0.08591236,low
83799647,0.05253544,low
83800250,0.0683288,low
83800251,0.04005173,low
83800253,0.07187747,low
83803636,0.06542734,low
83803638,0.067945056,low
83803639,0.1506377,low
83803640,0.2538356,low
83803641,0.07074614,low
83804020,0.10109209,low
83804276,0.07064157,low
83804440,0.0051222,low
83804534,0.0021226893,low
83804535,0.0037115826,low
83810389,0.0013831233,low
83810390,0.0022404087,low
83810391,0.0017663848,low
83810392,0.02257456,low
83810393,0.02431562,low
83810467,0.06117778,low
83810468,0.0050757607,low
83810691,0.002482475,low
83810692,0.079691164,low
83810720,0.003321433,low
83810823,0.068300836,low
83811364,0.06658306,low
83811365,0.06777154,low
83811366,0.08015936,low
83886219,0.015818821,low
83886220,0.0023787133,low
83886221,0.0044741915,low
83886237,0.0041430867,low
83886238,0.011471284,low
83886242,0.043744165,low
83886293,0.0040567415,low
83886443,0.010920695,low
83886842,0.023164479,low
83886843,0.04225761,low
83886844,0.03557503,low
83886882,0.0026359453,low
83886884,0.035540212,low
83886885,0.0033312533,low
83886904,0.040692497,low
83886932,0.011607565,low
83886933,0.076873206,low
83890751,0.0018226677,low
83890752,0.0020039873,low
83891043,0.0857318,low
83891169,0.05908035,low
83893337,0.0101869665,low
83893340,0.010928104,low
83893341,0.06980384,low
83893342,0.06658306,low
83976296,0.09196543,low
83984513,0.0795359,low
83985114,0.012465141,low
83985649,0.0069879815,low
83986174,0.014466482,low
83987939,0.01131901,low
83988881,0.09756145,low
83988883,0.048885543,low
83989319,0.011955014,low
83989320,0.0029199936,low
83989321,0.0020644926,low
83989322,0.002046163,low
83990439,0.0024452715,low
83990440,0.5017404,medium
83990448,0.10295864,low
83990879,0.0034925134,low
83990880,0.017410886,low
83990881,0.01131901,low
84001130,0.0034615626,low
84001131,0.0033631648,low
84001132,0.0019003691,low
84005083,0.07386312,low
84005085,0.0032820937,low
84005296,0.0143572595,low
84079651,0.0050970246,low
84325295,0.005230985,low
84585951,0.74436176,high
84626067,0.7901174,high
84626081,0.7576555,high
84629636,0.496366,medium
84696281,0.74310553,high
84696282,0.70367175,medium
84696283,0.9011324,high
84696284,0.8819555,high
84696285,0.8650198,high
84696777,0.8951963,high
84696778,0.8998896,high
84696780,0.8942723,high
84994684,0.8358305,high
84994695,0.8062086,high
84997650,0.5924672,medium
84997652,0.86097336,high
84997653,0.7725239,high
87035573,0.059990488,low
87043638,0.0720378,low
87105637,0.0031649964,low
87141154,0.003973715,low
87141156,0.011791525,low
87141157,0.0104957055,low
87141159,0.07472466,low
87141160,0.004583803,low
87144532,0.034563456,low
87144533,0.06272666,low
87144534,0.027406652,low
87144535,0.0071850438,low
87144536,0.075012974,low
87144537,0.066314146,low
87144538,0.06505954,low
87144539,0.06875243,low
87144540,0.06424001,low
87144541,0.011487051,low
87144542,0.068594925,low
87515440,0.2604498,low
87515443,0.19946209,low
87897830,0.026263105,low
87897831,0.12084008,low
87898273,0.06744781,low
87898274,0.042482372,low
87898431,0.05947235,low
87901048,0.002214562,low
88506564,0.047890417,low
88506566,0.04812634,low
88506567,0.06875243,low
88506568,0.03754703,low
88506569,0.093687676,low
88506570,0.0679841,low
88507406,0.06283367,low
88507596,0.04427068,low
88507597,0.09404273,low
88511593,0.010950417,low
88511595,0.035610907,low
88675942,0.060977902,low
88675943,0.055015385,low
88675945,0.012304112,low
88676496,0.0365642,low
88778340,0.0009017921,low
88818601,0.0027064597,low
88818602,0.0024917878,low
88994975,0.013194034,low
88994976,0.032186657,low
88994977,0.0713739,low
96564819,0.27797008,low
96566386,0.63982993,medium
96566388,0.567108,medium
96566389,0.3443467,medium
96566390,0.6149346,medium
96566391,0.5596697,medium
96566394,0.52842,medium
96566395,0.549813,medium
96566495,0.25975072,low
96583764,0.7394738,high
96583766,0.8105364,high
96583768,0.5948748,medium
96583773,0.5611319,medium
96583774,0.585786,medium
96583776,0.81220585,high
96583777,0.8174751,high
96583778,0.3649226,medium
96583785,0.71387416,high
96583801,0.7635399,high
96583811,0.016095797,low
96583813,0.8105364,high
96583816,0.5885589,medium
96583817,0.69715023,medium
96583820,0.031491663,low
96583824,0.8260303,high
96583830,0.8420109,high
97945294,0.3608793,medium
97945300,0.07797642,low
97945312,0.02178523,low
97945314,0.17744859,low
97945332,0.09338276,low
97945338,0.0411952,low
97945343,0.17080861,low
97945349,0.12962969,low
97945353,0.14809842,low
97947813,0.09736129,low
97947817,0.099026136,low
97947819,0.021601869,low
97947821,0.13229975,low
97947825,0.026724447,low
97947827,0.023286019,low
97947836,0.63089937,medium
97947840,0.06696832,low
97947847,0.54427254,medium
97947848,0.30500582,low
97947849,0.21971905,low
97947851,0.42802417,medium
97947853,0.10660092,low
97947857,0.38302884,medium
97947860,0.6594691,medium
97947861,0.065906264,low
97947867,0.049428206,low
97949904,0.11967392,low
97952047,0.0037315341,low
98720786,0.90169275,high
98720787,0.5695718,medium
102627671,0.5177194,medium
102627710,0.698821,medium
102627730,0.78395844,high
102627740,0.6558273,medium
102627764,0.59447575,medium
102627793,0.6031832,medium
102627829,0.6839204,medium
102627852,0.8137763,high
102627855,0.55190635,medium
102627857,0.44345367,medium
102627871,0.6507862,medium
102627876,0.68036723,medium
105020915,0.012029098,low
105020923,0.085632056,low
105020936,0.020639477,low
105021195,0.2791085,low
105021197,0.26129845,low
110528871,0.56369233,medium
110534219,0.040025808,low
110534233,0.29880995,low
110534235,0.30248532,low
110534242,0.35459486,medium
110534249,0.58045197,medium
110534251,0.51488936,medium
110534260,0.26305932,low
110534266,0.12157775,low
110534268,0.54137605,medium
110534269,0.438925,medium
111994928,0.40879488,medium
114457203,0.6586784,medium
114457214,0.8217699,high
114457217,0.83318186,high
114457230,0.7585162,high
114457237,0.8308528,high
114457242,0.7206953,high
114457243,0.83012974,high
114457247,0.53953147,medium
114464741,0.006311849,low
114464742,0.0041981474,low
114464743,0.0054923417,low
114464744,0.0039075636,low
114464745,0.0016605564,low
114464746,0.0033913448,low
114464748,0.0034041358,low
114464749,0.0037391593,low
114464750,0.0034456388,low
114464755,0.004423571,low
114464757,0.003823877,low
114464758,0.047029704,low
114464759,0.004637466,low
114464760,0.0047982675,low
114464761,0.010537729,low
114464762,0.007747692,low
114464766,0.004585733,low
114464767,0.016172033,low
114464769,0.0012651611,low
114464771,0.054090045,low
114464774,0.014958281,low
114464775,0.0041329535,low
114464776,0.0034890252,low
114464777,0.0041718604,low
114464778,0.021465437,low
114464779,0.0033896093,low
114464782,0.013732475,low
114464786,0.0046683033,low
114464787,0.002289492,low
114464791,0.030541213,low
114464804,0.009490091,low
114464807,0.0049388665,low
114464810,0.004002996,low
114464817,0.027998079,low
114812760,0.53212845,medium
114812761,0.54623157,medium
114812763,0.64241034,medium
114812766,0.8026268,high
114812767,0.010732879,low
114812768,0.8793948,high
114812771,0.6678706,medium
114812774,0.5071523,medium
114812779,0.5500851,medium
114812785,0.01894056,low
114812787,0.6570268,medium
114812788,0.5510606,medium
114812790,0.7953466,high
114812791,0.8950955,high
114812795,0.6723675,medium
114813576,0.36791787,medium
114813577,0.6391742,medium
117990866,0.7342749,high
117990867,0.77298886,high
117990868,0.8869424,high
117990869,0.7780193,high
117990870,0.6584465,medium
117990871,0.7218528,high
117990872,0.6565467,medium
117990873,0.67225,medium
117990874,0.8043106,high
117990875,0.7689154,high
117990876,0.4658131,medium
117990877,0.8379402,high
117990878,0.32225737,medium
117990879,0.5618943,medium
117990880,0.74966514,high
117990881,0.30567044,low
117990882,0.6960229,medium
117990883,0.62176746,medium
117990884,0.89499944,high
117990886,0.77326703,high
117990888,0.6262003,medium
117990889,0.7659562,high
117990890,0.54103655,medium
117990891,0.5514161,medium
117990892,0.6985372,medium
117990893,0.69556034,medium
117990894,0.7069798,medium
117990895,0.39735377,medium
117990896,0.8804076,high
117990897,0.3842401,medium
117990898,0.7512391,high
117990899,0.68337184,medium
117990900,0.5951309,medium
117990901,0.7558785,high
117990902,0.2591355,low
117990903,0.34407416,medium
117990904,0.7022239,medium
117990905,0.69672614,medium
117990906,0.46960124,medium
117990907,0.5682591,medium
117990908,0.16344856,low
117990909,0.26821533,low
117990910,0.6256544,medium
117990911,0.7428611,high
117990912,0.63987035,medium
117990913,0.7538048,high
117990914,0.8845423,high
117990915,0.6893435,medium
117990916,0.44569385,medium
117990917,0.76797444,high
117990918,0.7316656,high
117990919,0.6712303,medium
117990920,0.6595289,medium
117990921,0.5353725,medium
117990922,0.77094334,high
117990923,0.64061356,medium
117990924,0.54907405,medium
117990925,0.7065478,medium
117990926,0.82992697,high
117990933,0.7701909,high
117990935,0.6690836,medium
117990939,0.2461591,low
117990942,0.70813143,medium
117990943,0.6871687,medium
117990946,0.5554952,medium
117990947,0.5137245,medium
117990948,0.7679654,high
117990949,0.5967803,medium
117990950,0.70760655,medium
117990951,0.58277243,medium
117990952,0.4568439,medium
117990953,0.44804808,medium
117990955,0.76180375,high
117990956,0.22416787,low
117990957,0.24117309,low
117990958,0.528093,medium
117990959,0.38311374,medium
117990960,0.49774158,medium
117990961,0.8053461,high
117990962,0.4937397,medium
117990963,0.41170025,medium
117990964,0.5030247,medium
117990965,0.528093,medium
117990966,0.22859456,low
117990967,0.8695895,high
117990970,0.7806615,high
117990971,0.61064744,medium
117990972,0.62753826,medium
117990973,0.31339484,low
117990974,0.47958153,medium
118192503,0.48757222,medium
118192504,0.4949693,medium
118192505,0.5279643,medium
118192506,0.59805894,medium
118192526,0.48120898,medium
118192527,0.48569357,medium
118192529,0.36041674,medium
118192550,0.44904384,medium
118192567,0.6043889,medium
118192568,0.4804484,medium
118192573,0.6201957,medium
118192580,0.5479573,medium
118192598,0.50171834,medium
118192602,0.59194034,medium
118192606,0.48651713,medium
118192607,0.6038346,medium
118192618,0.43041405,medium
118192619,0.57340956,medium
118192620,0.5445291,medium
118192621,0.5296921,medium
118192622,0.4824873,medium
118192623,0.47893015,medium
118192624,0.5267228,medium
118192625,0.47404087,medium
118192643,0.46571684,medium
118192647,0.4935489,medium
118192649,0.49676862,medium
118192650,0.4976189,medium
120054001,0.39328393,medium
120054008,0.08712605,low
120130506,0.6338471,medium
120130535,0.569905,medium
120137592,0.3104251,low
120137598,0.27971426,low
120487460,0.49076506,medium
120548208,0.8130452,high
120553454,0.6825957,medium
120570672,0.3746259,medium
120577850,0.09248767,low
120689012,0.41484725,medium
120947421,0.20633401,low
120948312,0.16480307,low
120948314,0.28465044,low
120951498,0.18036586,low
120984336,0.12339402,low
120989155,0.5519244,medium
121038913,0.14763956,low
121038914,0.20513593,low
121038918,0.11107294,low
121039447,0.79625016,high
121039448,0.57292324,medium
121039875,0.12416248,low
121040203,0.90778744,high
121380505,0.5706934,medium
121380506,0.69707024,medium
121380507,0.5817524,medium
121380509,0.54459786,medium
121380511,0.50285476,medium
121380513,0.4641036,medium
121380514,0.58447737,medium
121380516,0.55093175,medium
121380517,0.57440937,medium
121380518,0.46961647,medium
121380519,0.48276234,medium
121380520,0.51448303,medium
121380521,0.5609759,medium
121380522,0.51733226,medium
121380524,0.53179723,medium
121380525,0.5330582,medium
121436089,0.31331742,low
121436091,0.29539612,low
121436092,0.11404094,low
121436095,0.096465886,low
121436096,0.14461266,low
121436097,0.20723566,low
121436101,0.07460114,low
121436102,0.19861974,low
121436111,0.20312607,low
121436113,0.37758297,medium
121436117,0.43275297,medium
121436122,0.026190232,low
121436125,0.5522948,medium
121436127,0.018049072,low
121436137,0.6674218,medium
121436146,0.30909696,low
121436148,0.2360415,low
121436149,0.22839488,low
121436151,0.41667277,medium
121436153,0.11199763,low
121451151,0.44305527,medium
121451162,0.510977,medium
121499147,0.46923134,medium
121499149,0.07955051,low
121977696,0.21567209,low
122001418,0.8879615,high
122001420,0.86028546,high
122003102,0.9126257,high
122003103,0.72406083,high
122003104,0.9142946,high
122003105,0.75981987,high
122003107,0.8189758,high
122003108,0.9187968,high
122003109,0.7792619,high
122003112,0.91767997,high
122003113,0.9080168,high
122003114,0.8848554,high
122003115,0.7845243,high
122003116,0.91767997,high
122003117,0.92254466,high
122003118,0.9168732,high
122003119,0.783722,high
122003120,0.7695266,high
122003121,0.8266623,high
122003122,0.9157583,high
122003123,0.8695899,high
122003124,0.91767997,high
122003125,0.91919905,high
122003126,0.8594299,high
122008065,0.8507884,high
122008066,0.8668673,high
122008068,0.9054479,high
122008070,0.90574604,high
122008071,0.9179493,high
122008074,0.85560554,high
122008075,0.8924919,high
122008078,0.9045636,high
122008079,0.54398704,medium
122008080,0.85526794,high
122008081,0.9076973,high
122008082,0.84459263,high
122008084,0.9098131,high
122008085,0.9133261,high
122008086,0.8952421,high
122008087,0.63294554,medium
122008088,0.91132855,high
122008089,0.9011659,high
122008090,0.91419005,high
122008091,0.8478426,high
122008092,0.89480966,high
122008093,0.90504026,high
122008094,0.89967686,high
122008095,0.91132855,high
122008097,0.9058433,high
122008098,0.7981485,high
122008102,0.9097542,high
122008104,0.89567506,high
122008106,0.9064996,high
122008109,0.8379204,high
122008111,0.8915083,high
122008116,0.89823025,high
122008118,0.9151009,high
122008121,0.88976234,high
122008122,0.89426744,high
122008123,0.9131067,high
122008124,0.80492145,high
122008126,0.93231493,high
122008127,0.9151302,high
122008133,0.88909316,high
122008134,0.8379204,high
122008135,0.84337986,high
122008137,0.8217636,high
122008139,0.89703757,high
122008143,0.8982235,high
122008145,0.9139776,high
122008148,0.73423076,high
122008150,0.89967686,high
122008156,0.9142107,high
122008160,0.89943427,high
122009488,0.8873386,high
122026614,0.9217415,high
122026615,0.8282457,high
122026616,0.89808905,high
122026617,0.90450925,high
122026618,0.9139753,high
122026621,0.8897323,high
122026622,0.92256856,high
122026623,0.92650485,high
122026625,0.9090762,high
122026626,0.915001,high
122026628,0.91041505,high
122026631,0.58983356,medium
122026632,0.8881476,high
122026634,0.83131504,high
122026637,0.50330245,medium
122026638,0.59866875,medium
122026639,0.91852796,high
122026641,0.26939315,low
122026642,0.90398437,high
122026644,0.91709644,high
122026646,0.14644367,low
122026648,0.9147739,high
122026649,0.8026712,high
122026650,0.90416676,high
122026652,0.908506,high
122026653,0.9212628,high
122026655,0.9113702,high
122026657,0.32030532,medium
122026658,0.9123202,high
122026659,0.450727,medium
122026661,0.9123641,high
122026662,0.3664644,medium
122026664,0.91170174,high
122026665,0.9119275,high
122026667,0.8451989,high
122026668,0.9195561,high
122026672,0.9143406,high
122026673,0.41655764,medium
122026674,0.40719485,medium
122026677,0.91068804,high
122026678,0.90917456,high
122026680,0.8908856,high
122026682,0.83615625,high
122026683,0.9275536,high
122026684,0.9085527,high
122026686,0.5859359,medium
122026687,0.53672045,medium
122026690,0.8141369,high
122026691,0.90869886,high
122026693,0.617174,medium
122026695,0.9176964,high
122026696,0.8986427,high
122026699,0.4501208,medium
122026700,0.90595424,high
122026701,0.893965,high
122026703,0.9172623,high
122026704,0.90582883,high
122026705,0.90402275,high
122026708,0.9211494,high
122026709,0.84333843,high
122026712,0.41536433,medium
122026713,0.91095746,high
122026714,0.85127467,high
122026716,0.9129591,high
122026718,0.89081764,high
122026720,0.90349656,high
122026721,0.9097714,high
122026724,0.9048368,high
122026725,0.91186625,high
122026727,0.89849055,high
122026729,0.90123916,high
122026730,0.52919734,medium
122026732,0.8952421,high
122026733,0.8992222,high
122026736,0.91801697,high
122026737,0.5021367,medium
122026738,0.8763024,high
122026741,0.9376473,high
122026743,0.9058487,high
122026744,0.8988259,high
122026745,0.91801697,high
122026748,0.90934366,high
122026749,0.9181256,high
122026752,0.8999984,high
122026754,0.35785598,medium
122026755,0.4364573,medium
122026756,0.9024745,high
122026758,0.7092449,medium
122026760,0.90149856,high
122026761,0.92515093,high
122026763,0.6507388,medium
122026765,0.90486723,high
122026766,0.9130197,high
122026768,0.9047709,high
122026769,0.906349,high
122026771,0.9223189,high
122026773,0.9095009,high
122026776,0.9220371,high
122026777,0.9159114,high
122026778,0.14974907,low
122026780,0.9151253,high
122026781,0.8982235,high
122026784,0.90108377,high
122026785,0.87507755,high
122026788,0.39997765,medium
122026789,0.904516,high
122026790,0.81149375,high
122026792,0.9163151,high
122027964,0.8095211,high
122027969,0.8072147,high
122027972,0.731643,high
122027973,0.81149375,high
122027974,0.8167067,high
122030734,0.819192,high
122030735,0.8011535,high
122030736,0.8095211,high
122030737,0.8493241,high
122030738,0.70776385,medium
122030739,0.9184315,high
122030741,0.809225,high
122030742,0.49380946,medium
122030744,0.82040656,high
122030746,0.91671383,high
122030747,0.5516465,medium
122030749,0.6176312,medium
122030750,0.47097942,medium
122030751,0.81149375,high
122030752,0.55539405,medium
122030754,0.9141697,high
122030755,0.54445535,medium
122030756,0.8056403,high
122030758,0.62878615,medium
122030762,0.74781054,high
122030763,0.7821359,high
122030764,0.842145,high
122030765,0.7799194,high
122030766,0.92151934,high
122030767,0.6128916,medium
122030769,0.49706033,medium
122030770,0.9099197,high
122030771,0.6478533,medium
122030772,0.91612536,high
122031554,0.897409,high
122066546,0.040919926,low
122066547,0.11115282,low
122066550,0.09307036,low
122066553,0.03816342,low
122066554,0.025464525,low
122093008,0.12362943,low
122093609,0.15421885,low
122093788,0.13415518,low
122093789,0.13385394,low
122094414,0.30370048,low
122094926,0.7618713,high
122094967,0.6059464,medium
122404659,0.19568701,low
122405581,0.12927985,low
122405584,0.18515043,low
122416174,0.6020434,medium
122524377,0.68645954,medium
123284995,0.15845558,low
123328768,0.15622526,low
123330587,0.18161878,low
123334269,0.14512753,low
123554671,0.16496456,low
123557265,0.7830135,high
123891679,0.9127664,high
123891680,0.25650755,low
123891681,0.45346424,medium
123891682,0.37741476,medium
123891683,0.3985468,medium
123891684,0.12120635,low
123891685,0.3593468,medium
123891687,0.552174,medium
123891688,0.8964197,high
123891689,0.22553329,low
123891690,0.3860364,medium
123891692,0.030575521,low
123891693,0.13662103,low
123891695,0.9163216,high
123891696,0.4473084,medium
123891697,0.42660096,medium
123891700,0.3941856,medium
123891702,0.91694015,high
123891704,0.14894857,low
123891705,0.3099494,low
123891706,0.5469684,medium
123891708,0.23920436,low
123891709,0.13446668,low
123891710,0.43243653,medium
123891711,0.3666135,medium
123891712,0.15171692,low
123891713,0.43704975,medium
123891716,0.18220033,low
123935158,0.0025376747,low
123935159,0.06423324,low
123935160,0.054775704,low
123935162,0.07181151,low
123935163,0.0974828,low
123935164,0.059811857,low
123935165,0.26988024,low
123935166,0.05353216,low
123935170,0.0010498331,low
123935171,0.14228538,low
123935172,0.19286479,low
123935177,0.1882566,low
123935180,0.002353731,low
123935181,0.0024136857,low
123935183,0.012777111,low
123935185,0.05693492,low
123935188,0.0030553641,low
123935190,0.061570216,low
123935192,0.33196425,medium
123935193,0.07298577,low
123935195,0.011022653,low
123935198,0.061482787,low
123935200,0.05542725,low
123935202,0.06679877,low
123935203,0.101229556,low
123935204,0.003920862,low
123935206,0.2537242,low
123935207,0.060956676,low
123935210,0.002192753,low
123935212,0.39077842,medium
123935214,0.0020992823,low
123935215,0.09865645,low
123935218,0.1697455,low
123935219,0.036854,low
123935221,0.022715699,low
123935224,0.075010724,low
123935227,0.010552794,low
123935230,0.0031264264,low
123935239,0.1831387,low
123935241,0.1755202,low
123935245,0.0411952,low
123935253,0.07429367,low
123935256,0.14192352,low
123935258,0.043990497,low
123935259,0.0013211872,low
123935262,0.0029869555,low
123935265,0.0016574006,low
123935266,0.059230868,low
123935269,0.14248785,low
123935270,0.13259345,low
123935274,0.001832573,low
123935276,0.17688136,low
123935279,0.0025035227,low
123935281,0.20025064,low
123935285,0.18394026,low
123935286,0.08824037,low
123935288,0.1697455,low
123935290,0.008689987,low
123935291,0.06866407,low
123935293,0.18643142,low
123935294,0.13258372,low
