event_id,source,event_title,event_date,state,location_description,latitude,longitude,landslide_category,landslide_trigger,fatalities,injuries,inside_ne_polygon,susceptibility_probability,susceptibility_class_num,susceptibility_class_name
NASA_GLC_7214,NASA_GLC,Type-IV Colony of Seppa in East Kameng,07/15/2015 08:00:00 AM,Arunachal Pradesh,Type-IV Colony of Seppa in East Kameng,27.36,93.0385,landslide,monsoon,3,0,True,,3.0,Moderate (40-60%)
NASA_GLC_5582,NASA_GLC,"Batahguli, Guwahati, Assam",10-06-2013 12:45,Assam,"Batahguli, Guwahati, Assam",26.1309,91.8383,landslide,downpour,1,0,True,0.1709,1.0,Very Low (0-20%)
NASA_GLC_2405,NASA_GLC,"Mossing(Mosing) village(?), Upper Siang district, Arunachal Pradesh",09-09-2010 23:00,Arunāchal Pradesh,"Mossing(Mosing) village(?), Upper Siang district, Arunachal Pradesh",28.3036,95.4112,landslide,downpour,10,0,True,,5.0,Very High (80-100%)
NASA_GLC_3556,NASA_GLC,"Roads between Tamei(Tamma?), Kangpokpi and Chalwa, Manipur",05/31/2011 02:00:00 PM,Manipur,"Roads between Tamei(Tamma?), Kangpokpi and Chalwa, Manipur",25.1555,93.8474,landslide,continuous_rain,0,0,True,,4.0,High (60-80%)
NASA_GLC_2569,NASA_GLC,"Bungte Chiru village(?), Senapati district, Manipur",10-08-2010 00:00,Nāgāland,"Bungte Chiru village(?), Senapati district, Manipur",25.2745,94.0212,landslide,downpour,0,0,True,0.8556,5.0,Very High (80-100%)
NASA_GLC_2423,NASA_GLC,"road to Kanan Veng from Hunthar Veng, Mizoram",09/13/2010 12:00:00 AM,Mizoram,"road to Kanan Veng from Hunthar Veng, Mizoram",23.73504471,92.71060943,landslide,downpour,0,0,True,0.9634,5.0,Very High (80-100%)
NASA_GLC_3532,NASA_GLC,"Silchar-Haflong rd., at Reko(Rekha )(?), near Harangajao, Barail Hills, Assam",05/24/2011 12:00:00 AM,Assam,"Silchar-Haflong rd., at Reko(Rekha )(?), near Harangajao, Barail Hills, Assam",25.0888,92.8551,complex,downpour,0,0,True,,1.0,Very Low (0-20%)
NASA_GLC_2345,NASA_GLC,"Daragaon(?), Gangtok city, Sikkim",08/27/2010 06:00:00 PM,Sikkim,"Daragaon(?), Gangtok city, Sikkim",27.3392,88.6188,landslide,downpour,0,0,True,0.9846,5.0,Very High (80-100%)
NASA_GLC_7956,NASA_GLC,Byrnihat,09-05-2015 00:00,Meghalaya,Byrnihat,26.048,91.8695,landslide,unknown,0,0,True,0.0295,1.0,Very Low (0-20%)
NASA_GLC_2425,NASA_GLC,"near Tuichang(?) on Tuichang river, Aizawl-Champhai rd, Mizoram",09/13/2010 12:00:00 AM,Mizoram,"near Tuichang(?) on Tuichang river, Aizawl-Champhai rd, Mizoram",23.3439,93.0748,landslide,downpour,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_6970,NASA_GLC,Akonggre,06/16/2015 12:00:00 AM,Meghalaya,Akonggre,25.5084,90.2191,rock_fall,downpour,1,0,True,0.543,3.0,Moderate (40-60%)
NASA_GLC_5312,NASA_GLC,Kangtsung Village,08-11-2013 23:00,Assam,Kangtsung Village,26.7103,94.693,landslide,downpour,0,0,True,,4.0,High (60-80%)
NASA_GLC_1929,NASA_GLC,"North Sikkiim Highway, periphery of Gangtok, Sikkim East district",05/31/2010 11:00:00 PM,Sikkim,"North Sikkiim Highway, periphery of Gangtok, Sikkim East district",27.3543,88.6428,landslide,downpour,0,0,True,0.9735,5.0,Very High (80-100%)
NASA_GLC_2568,NASA_GLC,"Nungba, Tamenglong, Manipur",10-08-2010 00:00,Assam,"Nungba, Tamenglong, Manipur",24.7679,93.4108,landslide,downpour,0,0,True,0.7702,4.0,High (60-80%)
NASA_GLC_7409,NASA_GLC,Meluri Sub-Division in Phek District of Nagaland,08-02-2015 00:00,Nagaland,Meluri Sub-Division in Phek District of Nagaland,25.72,94.6219,landslide,continuous_rain,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_9219,NASA_GLC,"Zunheboto, Nagaland, India",07/26/2016 11:00:00 PM,Nagaland,"Zunheboto, Nagaland, India",26.0101,94.5282,landslide,downpour,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_9027,NASA_GLC,"Jade mine in HmawShan Village in Phakant Township of Kachin State, Myanmar",07-12-2016 00:00,Kachin,"Jade mine in HmawShan Village in Phakant Township of Kachin State, Myanmar",25.6566,96.3495,landslide,mining,4,0,False,,,Unclassified
NASA_GLC_274,NASA_GLC,"Multiple places along 31A, Tarkhola area in Kalimpong district and Sevoke in WB",09/20/2007 12:00:00 AM,Bengal,"Multiple places along 31A, Tarkhola area in Kalimpong district and Sevoke in WB",27.0875,88.4572,landslide,rain,0,0,True,0.8454,5.0,Very High (80-100%)
NASA_GLC_2579,NASA_GLC,"Lower Pezielietsie(Tinpati), Kohima, Manipur",10-09-2010 00:00,Nāgāland,"Lower Pezielietsie(Tinpati), Kohima, Manipur",25.682,94.1076,landslide,downpour,0,0,True,0.9889,5.0,Very High (80-100%)
NASA_GLC_1225,NASA_GLC,"20 districts, with the heaviest showers in southern Bhutan, followed by western Bhutan ",10-06-2009 00:00,Shemgang,"20 districts, with the heaviest showers in southern Bhutan, followed by western Bhutan ",27.0524,90.4997,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_8223,NASA_GLC,"Aizawl, Mizoram, India",09/14/2015 03:10:00 AM,Mizoram,"Aizawl, Mizoram, India",23.7348,92.7187,landslide,downpour,0,0,True,0.8819,5.0,Very High (80-100%)
NASA_GLC_6753,NASA_GLC,Siddique Nagar in Bandarban Sadar,02-08-2015 12:00,Chittagong,Siddique Nagar in Bandarban Sadar,22.202,92.2217,rock_fall,mining,1,4,False,,,Unclassified
NASA_GLC_2110,NASA_GLC,"Phuntsholing : 22 July, 2010 - Three people have been killed and five others injured in Pasakha and Phuentsholing by landslides and heavy rains, whic*",07/21/2010 02:00:00 AM,Chhukha,nan,26.8599,89.3943,landslide,downpour,3,0,False,,,Unclassified
NASA_GLC_6982,NASA_GLC,Muhona residential area of Sylhet,06-11-2015 09:00,Sylhet,Muhona residential area of Sylhet,24.9016,91.8771,landslide,rain,0,3,False,,,Unclassified
NASA_GLC_720,NASA_GLC,"Bobadan' village, Ruby rich Mogoke (Moegok) town",08/16/2008 12:00:00 AM,Mandalay,"Bobadan' village, Ruby rich Mogoke (Moegok) town",22.9,96.48,landslide,monsoon,6,0,False,,,Unclassified
NASA_GLC_7336,NASA_GLC,NH-62 at Sibbari,08/19/2015 09:00:00 AM,Meghalaya,NH-62 at Sibbari,25.2193,90.5549,landslide,continuous_rain,0,0,True,,3.0,Moderate (40-60%)
NASA_GLC_9252,NASA_GLC,"Dolma Lhakang complex, Lumla, Tawang,  Arunachal Pradesh, India",07/28/2016 12:00:00 AM,Arunachal Pradesh,"Dolma Lhakang complex, Lumla, Tawang,  Arunachal Pradesh, India",27.5748,91.8644,landslide,monsoon,0,0,True,0.7559,4.0,High (60-80%)
NASA_GLC_254,NASA_GLC,Baling Primary School in Trongsa,09-10-2007 00:00,Shemgang,Baling Primary School in Trongsa,27.0971,90.4032,landslide,rain,0,0,False,,,Unclassified
NASA_GLC_582,NASA_GLC,"Mogok, Mandalay Division",06-11-2008 00:00,Mandalay,"Mogok, Mandalay Division",22.9231,96.5016,landslide,downpour,11,0,False,,,Unclassified
NASA_GLC_7038,NASA_GLC,"Khahare Khola, Kurseong",07-01-2015 00:00,West Bengal,"Khahare Khola, Kurseong",26.8781,88.2807,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_5300,NASA_GLC,"Senapati, Manipur",08-09-2013 00:00,Nāgāland,"Senapati, Manipur",25.318,94.0441,landslide,downpour,0,0,True,0.8977,5.0,Very High (80-100%)
NASA_GLC_7665,NASA_GLC,Khoupum,08-11-2015 00:00,Manipur,Khoupum,24.7016,93.5291,landslide,continuous_rain,0,0,True,0.6141,4.0,High (60-80%)
NASA_GLC_133,NASA_GLC,Beldanga,07/21/2007 12:00:00 AM,Bengal,Beldanga,23.9304,88.2374,landslide,rain,1,0,False,,,Unclassified
NASA_GLC_5218,NASA_GLC,"Lal Khan Bazaar, Chittagong, Chittagong Division",07/28/2013 04:30:00 AM,Chittagong,"Lal Khan Bazaar, Chittagong, Chittagong Division",22.3521,91.8151,landslide,downpour,2,0,False,,,Unclassified
NASA_GLC_1994,NASA_GLC,"rails between Jatinga and Longrangjao(?), Assam",06/16/2010 12:00:00 AM,Assam,"rails between Jatinga and Longrangjao(?), Assam",25.0633,92.8025,landslide,downpour,0,0,True,,1.0,Very Low (0-20%)
NASA_GLC_3760,NASA_GLC,"NH-61, 1 km before reaching Botsa",07-11-2011 09:00,Nāgāland,"NH-61, 1 km before reaching Botsa",25.6703,94.1095,landslide,downpour,0,0,True,0.9796,5.0,Very High (80-100%)
NASA_GLC_1980,NASA_GLC,"Uttarpara Baganboni(?), Naikhangchhari upazila(?), Bandarban",06/15/2010 08:00:00 AM,Chittagong,"Uttarpara Baganboni(?), Naikhangchhari upazila(?), Bandarban",22.0,92.3333,landslide,downpour,4,0,False,,,Unclassified
NASA_GLC_9587,NASA_GLC,between Siliguri and Sevak,10-12-2016 00:00,West Bengal,between Siliguri and Sevak,26.8692,88.4695,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_1104,NASA_GLC,Mechi Highway at Siteni of Kolbu-9 (Kolbung??),08/19/2009 12:00:00 AM,Eastern Region,Mechi Highway at Siteni of Kolbu-9 (Kolbung??),26.8042,88.125,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_7223,NASA_GLC,Lal Khan Bazaar,07/19/2015 01:30:00 AM,Chittagong,Lal Khan Bazaar,22.3507,91.8147,other,downpour,3,0,False,,,Unclassified
NASA_GLC_7139,NASA_GLC,Kurseong,07-07-2015 23:00,West Bengal,Kurseong,26.8826,88.2806,landslide,continuous_rain,1,0,False,,,Unclassified
NASA_GLC_2116,NASA_GLC,Phuentsholing-Thimphu highway,07/22/2010 12:00:00 AM,Chhukha,Phuentsholing-Thimphu highway,27.0674,89.5615,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_692,NASA_GLC,"National Highway-39, Dimapur-Imphal road and another under Kiphire district of Nagaland",08-07-2008 00:00,Nāgāland,"National Highway-39, Dimapur-Imphal road and another under Kiphire district of Nagaland",25.705,94.04,landslide,downpour,0,0,True,0.6441,4.0,High (60-80%)
NASA_GLC_3633,NASA_GLC,Mokokchung,06/20/2011 12:00:00 AM,Nāgāland,Mokokchung,26.3186,94.5121,landslide,downpour,0,0,True,0.9909,5.0,Very High (80-100%)
NASA_GLC_7374,NASA_GLC,Ukhrul town Circular road from Rayotang to Viewland Zone II,08-01-2015 00:00,Manipur,Ukhrul town Circular road from Rayotang to Viewland Zone II,25.1122,94.3591,landslide,continuous_rain,0,0,True,0.993,5.0,Very High (80-100%)
NASA_GLC_4446,NASA_GLC,"Tuting, Upper Siang , Arunachal Pradesh",07-05-2012 00:00,Arunachal Pradesh,"Tuting, Upper Siang , Arunachal Pradesh",28.9986,94.8885,landslide,downpour,0,0,True,,1.0,Very Low (0-20%)
NASA_GLC_2341,NASA_GLC,"NH-31A at Topakhani tunnel(?) and fruit preservation factory(?) and Chisopani bridge(?), near Singtam and Gangtok and Rangpo, Sikkim",08/26/2010 11:00:00 PM,nan,"NH-31A at Topakhani tunnel(?) and fruit preservation factory(?) and Chisopani bridge(?), near Singtam and Gangtok and Rangpo, Sikkim",27.2319,88.497,landslide,downpour,0,0,True,,4.0,High (60-80%)
NASA_GLC_2098,NASA_GLC,"Jahjon ward(?), Mon town, Nagaland",07/19/2010 06:00:00 AM,Nāgāland,"Jahjon ward(?), Mon town, Nagaland",26.7215,95.0283,landslide,downpour,0,0,True,0.7682,4.0,High (60-80%)
NASA_GLC_7718,NASA_GLC,"Bāndarban : At least eight houses were damaged in similar landslides in New Gulshan, Langi Para and Banarupa Para areas of the uapzila amid incessant*",08/21/2015 12:00:00 AM,Chittagong,nan,22.1909,92.2135,landslide,continuous_rain,0,0,False,,,Unclassified
NASA_GLC_269,NASA_GLC,Geyzing-Jorethang road and Naya Bazar-Legship road,09/18/2007 12:00:00 AM,Sikkim,Geyzing-Jorethang road and Naya Bazar-Legship road,27.2872,88.2816,landslide,rain,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_2205,NASA_GLC,"Dawrpui Vengthar cemetary, Aizwal, Mizoram",08-06-2010 00:00,Mizoram,"Dawrpui Vengthar cemetary, Aizwal, Mizoram",23.7365,92.7146,landslide,downpour,0,0,True,0.9814,5.0,Very High (80-100%)
NASA_GLC_2109,NASA_GLC,Sunkosh-Dagana rd,07/21/2010 12:00:00 AM,Daga,Sunkosh-Dagana rd,27.0502,89.9442,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_4610,NASA_GLC,"Dapchhuah, Mamit, Mizoram",11-11-2012 00:00,Mizoram,"Dapchhuah, Mamit, Mizoram",23.7705,92.5217,landslide,downpour,4,0,True,,2.0,Low (20-40%)
NASA_GLC_5275,NASA_GLC,"Suruhuto Town, Nagaland",08-04-2013 00:00,Nāgāland,"Suruhuto Town, Nagaland",26.1498,94.6055,landslide,monsoon,0,0,True,0.984,5.0,Very High (80-100%)
NASA_GLC_1260,NASA_GLC,"Thimphu-Paro highway near Tamchoe drupchhu, five km from Chhuzom towards Paro",10/15/2009 12:00:00 AM,Paro,"Thimphu-Paro highway near Tamchoe drupchhu, five km from Chhuzom towards Paro",27.3144,89.545,mudslide,rain,0,0,False,,,Unclassified
NASA_GLC_9138,NASA_GLC,"NH 10 between Coronation Bridge and Sevoke Kalibari, West Bengal, India",07/21/2016 09:00:00 AM,West Bengal,"NH 10 between Coronation Bridge and Sevoke Kalibari, West Bengal, India",26.9015,88.4719,landslide,rain,0,0,False,,,Unclassified
NASA_GLC_1031,NASA_GLC,"Kurseong, Darjeeling, West Bengal",05/26/2009 12:00:00 AM,Bengal,"Kurseong, Darjeeling, West Bengal",26.8836,88.2791,landslide,tropical_cyclone,7,0,False,,,Unclassified
NASA_GLC_8708,NASA_GLC,Myanmar (Burma),10/13/2015 12:00:00 AM,Mandalay,Myanmar (Burma),22.1334,96.4669,landslide,monsoon,17,0,False,,,Unclassified
NASA_GLC_2247,NASA_GLC,"Tuensang-Shamatore(Sampurre) rd, Nagaland",08/14/2010 12:00:00 AM,Nāgāland,"Tuensang-Shamatore(Sampurre) rd, Nagaland",26.148,94.8422,landslide,downpour,0,0,True,0.8984,5.0,Very High (80-100%)
NASA_GLC_727,NASA_GLC,"Lalkhan Bazar in Chittagong, Cox Bazar",08/18/2008 12:00:00 AM,Chittagong,"Lalkhan Bazar in Chittagong, Cox Bazar",22.3421,91.8242,landslide,monsoon,11,0,False,,,Unclassified
NASA_GLC_6964,NASA_GLC,"National Highway 31A, Darjeeling Hills",06/17/2015 12:00:00 AM,West Bengal,"National Highway 31A, Darjeeling Hills",27.0087,88.443,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_683,NASA_GLC,"Meghalaya, Kalaphahar kills",08-01-2008 00:00,Sylhet,"Meghalaya, Kalaphahar kills",24.896,91.9022,landslide,rain,0,0,False,,,Unclassified
NASA_GLC_3927,NASA_GLC,"Garo Hills, Tura",08/16/2011 08:00:00 AM,Meghālaya,"Garo Hills, Tura",25.5144,90.2167,landslide,downpour,6,0,True,0.5263,3.0,Moderate (40-60%)
NASA_GLC_678,NASA_GLC,"Hmawzizar Jade Mine in Phakant, Pha-Kant in Kachin state",07/30/2008 12:00:00 AM,Kachin,"Hmawzizar Jade Mine in Phakant, Pha-Kant in Kachin state",25.606,96.275,complex,downpour,20,0,False,,,Unclassified
NASA_GLC_259,NASA_GLC,"Assam-Agartala National Highway, Sonarpur in Jayantiya hills of Meghalaya",09-11-2007 00:00,Meghālaya,"Assam-Agartala National Highway, Sonarpur in Jayantiya hills of Meghalaya",25.52,91.27,landslide,rain,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_7359,NASA_GLC,"District Shilpakala Academy, Chittagong city",09/27/2015 12:00:00 AM,Chittagong,"District Shilpakala Academy, Chittagong city",22.3605,91.8236,landslide,construction,0,0,False,,,Unclassified
NASA_GLC_574,NASA_GLC,"Wangkha, about 90 km south of the capital, Thimphu",06-07-2008 00:00,Chhukha,"Wangkha, about 90 km south of the capital, Thimphu",26.7969,89.591,complex,rain,12,0,False,,,Unclassified
NASA_GLC_6112,NASA_GLC,"Kharghuli Hills, Assam",06/28/2014 09:00:00 AM,Assam,"Kharghuli Hills, Assam",26.1964,91.7652,landslide,rain,0,0,True,0.0615,1.0,Very Low (0-20%)
NASA_GLC_7222,NASA_GLC,"Amin Colony, Bayazid",07/19/2015 02:00:00 AM,Chittagong,"Amin Colony, Bayazid",22.3913,91.8177,landslide,downpour,3,0,False,,,Unclassified
NASA_GLC_7039,NASA_GLC,8 mile in Kalimpong,07-01-2015 00:00,West Bengal,8 mile in Kalimpong,27.0678,88.456,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_231,NASA_GLC,Darjeeling Hills (Lebong - 10 km from Darjeeling,09-05-2007 00:00,Bengal,Darjeeling Hills (Lebong - 10 km from Darjeeling,27.06826195,88.28121204,landslide,rain,15,0,False,,,Unclassified
NASA_GLC_7390,NASA_GLC,between Tengnoupal-Sita junction and Tengnoupal Power Sub-Station,08-01-2015 00:00,Manipur,between Tengnoupal-Sita junction and Tengnoupal Power Sub-Station,24.4265,94.1913,landslide,continuous_rain,0,0,True,0.9244,5.0,Very High (80-100%)
NASA_GLC_7036,NASA_GLC,"Mahendra village, Thana Line, Tingling Garden village in Mirik",07-01-2015 00:00,West Bengal,"Mahendra village, Thana Line, Tingling Garden village in Mirik",26.8352,88.1881,landslide,downpour,42,0,False,,,Unclassified
NASA_GLC_1106,NASA_GLC,"(Okai Tea Garden) Mirik, Darjeeling, West Bengal",08/20/2009 12:00:00 AM,Bengal,"(Okai Tea Garden) Mirik, Darjeeling, West Bengal",26.8992,88.1667,landslide,continuous_rain,2,0,False,,,Unclassified
NASA_GLC_2420,NASA_GLC,"Tuikual 'C', Aizawl, Mizoram",09/13/2010 12:00:00 AM,Mizoram,"Tuikual 'C', Aizawl, Mizoram",23.72988966,92.71495623,landslide,downpour,1,0,True,0.9675,5.0,Very High (80-100%)
NASA_GLC_264,NASA_GLC,Guwahati,09/13/2007 12:00:00 AM,Assam,Guwahati,26.1833,91.8,landslide,rain,0,0,True,0.0288,1.0,Very Low (0-20%)
NASA_GLC_2034,NASA_GLC,"Toy Train rails between Siliguri and Darjeeling, West Bengal",07-04-2010 00:00,Bengal,"Toy Train rails between Siliguri and Darjeeling, West Bengal",26.8712,88.3052,landslide,rain,0,0,False,,,Unclassified
NASA_GLC_251,NASA_GLC,Hingdam village in South Sikkim,09-09-2007 00:00,Sikkim,Hingdam village in South Sikkim,27.1667,88.35,landslide,rain,1,0,True,,5.0,Very High (80-100%)
NASA_GLC_6214,NASA_GLC,Jorabat-Umiam route,10-05-2014 17:45,Meghalaya,Jorabat-Umiam route,25.9702,91.8587,landslide,rain,1,0,True,0.792,4.0,High (60-80%)
NASA_GLC_3944,NASA_GLC,"Hee-Khola, Sikkim",08/25/2011 12:00:00 AM,nan,"Hee-Khola, Sikkim",27.7344,88.633,landslide,downpour,2,0,True,0.9274,5.0,Very High (80-100%)
NASA_GLC_10022,NASA_GLC,"Landslide at Irautar, Ilam Province, Nepal",08-09-2016 04:00,nan,"Irautar, Ilam Province, Nepal",26.7903,88.11,landslide,continuous_rain,0,0,False,,,Unclassified
NASA_GLC_4411,NASA_GLC,"Tathangchen, Gangtok, Sikkim ",06/14/2012 04:00:00 AM,Sikkim,"Tathangchen, Gangtok, Sikkim ",27.339,88.6065,landslide,downpour,0,0,True,0.9935,5.0,Very High (80-100%)
NASA_GLC_252,NASA_GLC,"Mao in Manipur, Phipema and Chunikhudima in Nagaland",09-09-2007 00:00,Nāgāland,"Mao in Manipur, Phipema and Chunikhudima in Nagaland",25.4993,94.1192,landslide,rain,0,0,True,0.7872,4.0,High (60-80%)
NASA_GLC_142,NASA_GLC,Tura,07/27/2007 12:00:00 AM,Meghālaya,Tura,25.5212,90.232,rock_fall,rain,8,0,True,0.569,3.0,Moderate (40-60%)
NASA_GLC_7384,NASA_GLC,"Wayang, Khengjoi",08-01-2015 00:00,Manipur,"Wayang, Khengjoi",23.9278,94.0906,landslide,rain,0,0,True,0.73,4.0,High (60-80%)
NASA_GLC_211,NASA_GLC,Tamenglong,08/26/2007 12:00:00 AM,Manipur,Tamenglong,24.9667,93.55,mudslide,continuous_rain,1,0,True,0.8529,5.0,Very High (80-100%)
NASA_GLC_4384,NASA_GLC,"between Haflong and  Bagetar, Assam",06-03-2012 00:00,Assam,"between Haflong and  Bagetar, Assam",25.1775,93.0123,landslide,downpour,0,0,True,0.887,5.0,Very High (80-100%)
NASA_GLC_7033,NASA_GLC,NH-55 at Merry Villa,06/29/2015 12:00:00 AM,West Bengal,NH-55 at Merry Villa,27.0161,88.2478,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_4383,NASA_GLC,"between Maibang and Daotohaja, Assam",06-03-2012 00:00,Assam,"between Maibang and Daotohaja, Assam",25.3056,93.1265,landslide,downpour,0,0,True,0.6148,4.0,High (60-80%)
NASA_GLC_6758,NASA_GLC,Gulgaon Hill area under Bahubal upazila of Habiganj district,02-09-2015 11:00,Sylhet,Gulgaon Hill area under Bahubal upazila of Habiganj district,24.3311,91.5642,other,mining,2,0,False,,,Unclassified
NASA_GLC_7375,NASA_GLC,Ukhrul NH 201-Jessami road,08-01-2015 00:00,Manipur,Ukhrul NH 201-Jessami road,25.1941,94.4481,landslide,continuous_rain,0,0,True,0.9683,5.0,Very High (80-100%)
NASA_GLC_2163,NASA_GLC,"Maram area in Senapati district, National Highway 39",07/29/2010 12:00:00 AM,Nāgāland,"Maram area in Senapati district, National Highway 39",25.4196,94.1054,landslide,downpour,0,0,True,0.9909,5.0,Very High (80-100%)
NASA_GLC_6967,NASA_GLC,"Darjeeling Heritage Railway, Darjeeling",06/13/2015 06:30:00 AM,West Bengal,"Darjeeling Heritage Railway, Darjeeling",27.0165,88.2476,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_3932,NASA_GLC, Botsa  and Chiechama,08/18/2011 12:00:00 AM,Nāgāland, Botsa  and Chiechama,25.83,94.13,landslide,monsoon,0,0,True,0.4767,3.0,Moderate (40-60%)
NASA_GLC_4861,NASA_GLC,"Khongsang, Tamenglong, Manipur,",05-12-2013 00:00,Assam,"Khongsang, Tamenglong, Manipur,",24.9926,93.4946,mudslide,rain,0,0,True,0.6478,4.0,High (60-80%)
NASA_GLC_1093,NASA_GLC,"Phagutar near Mahanadi, 12km from Kurseong, Siliguri district, Darjeeling",08/16/2009 12:00:00 AM,Bengal,"Phagutar near Mahanadi, 12km from Kurseong, Siliguri district, Darjeeling",26.88211522,88.3195318,landslide,downpour,1,0,False,,,Unclassified
NASA_GLC_7972,NASA_GLC,"Mizoram, India",08/28/2015 01:45:00 AM,Mizoram,"Mizoram, India",23.4495,92.8112,landslide,downpour,0,0,True,,3.0,Moderate (40-60%)
NASA_GLC_3831,NASA_GLC,Heibok Hills,07/22/2011 12:00:00 AM,Manipur,Heibok Hills,24.7992,93.948,landslide,downpour,0,0,True,0.0401,1.0,Very Low (0-20%)
NASA_GLC_5394,NASA_GLC,"Zar Lai, Falam, Chin",08/23/2013 12:00:00 AM,Chin,"Zar Lai, Falam, Chin",22.9167,93.6833,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_5584,NASA_GLC,"Nilachal Hill, Guwahati, Assam",10-06-2013 00:00,Assam,"Nilachal Hill, Guwahati, Assam",26.1665,91.7049,landslide,downpour,0,0,True,0.0183,1.0,Very Low (0-20%)
NASA_GLC_1986,NASA_GLC,"Fazl Ali College, Mokokchung, Nagaland",06/15/2010 12:00:00 AM,Nāgāland,"Fazl Ali College, Mokokchung, Nagaland",26.3335,94.5512,landslide,downpour,0,0,True,0.9906,5.0,Very High (80-100%)
NASA_GLC_7387,NASA_GLC,Imphal-Ukhrul road,08-01-2015 00:00,Manipur,Imphal-Ukhrul road,24.954,94.2156,landslide,continuous_rain,0,0,True,0.9063,5.0,Very High (80-100%)
NASA_GLC_7002,NASA_GLC,"Banorupa Para in Sadar upazila, Bandarban",06/26/2015 03:00:00 AM,Chittagong,"Banorupa Para in Sadar upazila, Bandarban",22.2144,92.235,landslide,monsoon,2,2,False,,,Unclassified
NASA_GLC_2573,NASA_GLC,"Haflong, Assam",10-09-2010 00:00,Assam,"Haflong, Assam",25.1796,93.0083,mudslide,downpour,1,0,True,0.4151,3.0,Moderate (40-60%)
NASA_GLC_319,NASA_GLC,"Maram-Purul Road, Karong Assembly Constituency of Senapati district, Manipur",10/19/2007 12:00:00 AM,Nāgāland,"Maram-Purul Road, Karong Assembly Constituency of Senapati district, Manipur",25.4379,94.1162,landslide,rain,0,0,True,0.8739,5.0,Very High (80-100%)
NASA_GLC_6846,NASA_GLC,between Khunkhar and Shansu village,03-08-2015 00:00,Kachin,between Khunkhar and Shansu village,25.6183,96.2964,mudslide,mining,50,0,False,,,Unclassified
NASA_GLC_313,NASA_GLC,"NH-39 at Piphema,  6 km towards Dimapur from Kohima in Nagaland",10/16/2007 12:00:00 AM,Nāgāland,"NH-39 at Piphema,  6 km towards Dimapur from Kohima in Nagaland",25.7055,94.0132,landslide,rain,0,0,True,0.8676,5.0,Very High (80-100%)
NASA_GLC_9010,NASA_GLC,"Hoj-Potin Highway, Arunachal Pradesh, India",07/16/2016 12:00:00 AM,Arunachal Pradesh,"Hoj-Potin Highway, Arunachal Pradesh, India",27.3034,93.804,mudslide,downpour,1,0,True,,5.0,Very High (80-100%)
NASA_GLC_2539,NASA_GLC,"Mosing village, Upper Siang district, Arunachal Pradesh",10-03-2010 00:00,Arunāchal Pradesh,"Mosing village, Upper Siang district, Arunachal Pradesh",28.3092,95.4149,landslide,downpour,10,0,True,,5.0,Very High (80-100%)
NASA_GLC_6331,NASA_GLC,Kiphire-Seyochung road near Yangzitong village,09-08-2014 00:00,Nagaland,Kiphire-Seyochung road near Yangzitong village,25.9466,94.6279,mudslide,unknown,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_5485,NASA_GLC,"Chungthang, Sikkim",09-08-2013 00:00,nan,"Chungthang, Sikkim",27.6047,88.6463,rock_fall,rain,1,2,True,0.9862,5.0,Very High (80-100%)
NASA_GLC_4554,NASA_GLC,"Thimphu-Phuentsholing Highway, between Taktikoti and Wangkha, Phuentsholing,  Chukha , Bhutan",09/15/2012 12:00:00 AM,Chhukha,"Thimphu-Phuentsholing Highway, between Taktikoti and Wangkha, Phuentsholing,  Chukha , Bhutan",26.8597,89.3903,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_94,NASA_GLC,National Highway 31A at Sevoke,06/15/2007 12:00:00 AM,Bengal,National Highway 31A at Sevoke,26.8096,88.526,landslide,rain,0,0,False,,,Unclassified
NASA_GLC_1987,NASA_GLC,"rails between Mahur and Wadringdisa(?), Assam",06/15/2010 12:00:00 AM,Assam,"rails between Mahur and Wadringdisa(?), Assam",25.2269,93.1658,landslide,downpour,0,0,True,,1.0,Very Low (0-20%)
NASA_GLC_2043,NASA_GLC,"Mon, Nagaland",07-06-2010 00:00,Nāgāland,"Mon, Nagaland",26.7225,95.0281,mudslide,monsoon,0,0,True,0.7241,4.0,High (60-80%)
NASA_GLC_7910,NASA_GLC,Chandel,08-01-2015 00:00,Manipur,Chandel,24.3481,94.1146,landslide,unknown,0,0,True,,3.0,Moderate (40-60%)
